legal_entity_id,legal_entity_name,legal_entity_edrpou,care_type,property_type,legal_entity_email,legal_entity_phone,legal_entity_owner_name,registration_area,registration_settlement,registration_address,lat,lng
2a2794a1-57e1-4576-9b9c-085a73f45359,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВЕЛИКОБУРЛУЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ВЕЛИКОБУРЛУЦЬКОЇ СЕЛИЩНОЇ РАДИ",38580081,Первинна,Комунальна,burluk.pmsd1@ukr.net,"+380508324652, +380380575252",Доля Тетяна Петрівна,ХАРКІВСЬКА,ВЕЛИКИЙ БУРЛУК,"Україна, 62602, Харківська обл., Куп'янський р-н, селище міського типу Великий Бурлук, вул.Виноградна, будинок 2А",50.059226,37.3854377
2a33b6a7-6cf8-4a6e-b4a7-90e6b10b5646,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ М.ПАВЛОГРАДА"" ПАВЛОГРАДСЬКОЇ МІСЬКОЇ РАДИ",37735597,Первинна,Комунальна,cpmsp@ukr.net,+380957916915,Дуднікова Олена Іванівна,ДНІПРОПЕТРОВСЬКА,ПАВЛОГРАД,"Україна, 51400, Дніпропетровська обл., місто Павлоград, ВУЛИЦЯ СОБОРНА, будинок 115",48.5319797,35.8651991
2a80d798-5c7a-4d8e-a2d8-9062bc8e800e,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРЕВЕНЦІЯ""",42171793,Первинна,Приватна (без ФОП),doctorpetrov.uzh+7@gmail.com,"+380958121415, +380800216115",Петров Віктор Олександрович,ЗАКАРПАТСЬКА,СЕРЕДНЄ,"Україна, 89452, Закарпатська обл., Ужгородський р-н, селище міського типу Середнє, вул.Лікарняна, будинок 6а",48.5412136,22.5089067
2aad7181-0950-487d-9a00-03647e041cff,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""АУЛІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" КРИНИЧАНСЬКОЇ СЕЛИЩНОЇ РАДИ",42272935,Первинна,Комунальна,alekseenkosi@i.ua,"+380671827120, +380671827120",Алєксєєнко Сергій Іванович,ДНІПРОПЕТРОВСЬКА,АУЛИ,"Україна, 52310, Дніпропетровська обл., Криничанський р-н, селище міського типу Аули, ВУЛИЦЯ ІВАНА СІРКА, будинок 1",48.5482066,34.4604303
2abb0490-6df2-43b1-9c48-f2065d662f1d,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР ""ЗДРАВИЦЯ""",42521315,Первинна,Приватна (без ФОП),natadots@ukr.net,+380503273820,Доценко Олег Валентинович,СУМСЬКА,СУМИ,"Україна, 40030, Сумська обл., місто Суми, вул.Збройних Сил України, будинок 63, корпус Б, квартира 50",50.9046007,34.8410754
2ac445a4-7faa-4a2a-ae26-3a7e174cb423,СОБЧУК НІНА МИКОЛАЇВНА,ФОП,Первинна,ФОП,sobchuk-nina@ukr.net,+380984085563,Собчук Ніна Миколаївна,ВІННИЦЬКА,УЛАДІВКА(З),"Україна, 22320, Вінницька обл., Літинський р-н, село Уладівка(з), вул.Миру, будинок 10, квартира 1",49.4996345,28.2276245
2adb4d44-086c-4920-87c1-6360673c463b,ШАНДРУК ЮЛІЯ ОЛЕКСАНДРІВНА,ФОП,Первинна,ФОП,doctorulia1234@gmail.com,+380668961315,Шандрук Юлія Олександрівна,ВОЛИНСЬКА,КОВЕЛЬ,"Україна, 45000, Волинська обл., Ковельський р-н, місто Ковель, вул.Незалежності, будинок 83, квартира 51",51.2223522,24.7281794
2b470df5-b82e-4a2a-8d0c-fe2f674ec7f6,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КАЛУСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ КАЛУСЬКОЇ МІСЬКОЇ РАДИ""",26482717,Спеціалізована,Комунальна,kmcpmsd@ukr.net,+380347262474,Гаврилишин Михайло Богданович,ІВАНО-ФРАНКІВСЬКА,КАЛУШ,"Україна, 77300, Івано-Франківська обл., місто Калуш, ВУЛИЦЯ БОГДАНА ХМЕЛЬНИЦЬКОГО, будинок 32",49.0408415,24.3539397
2b4dbdf5-56b3-4d33-b00c-128f386a4b54,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА СТУДЕНТСЬКА ЛІКАРНЯ"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",02003646,Первинна,Комунальна,studhosp@ukr.net,+380577061510,БАКУМЕНКО МАРИНА ГРИГОРІВНА,ХАРКІВСЬКА,ХАРКІВ,"Україна, 61002, Харківська обл., місто Харків, ВУЛИЦЯ ДАРВІНА, будинок 8/10",49.9980165,36.2425804
2b6bb0d7-c2f1-47d9-8714-a812f8f63868,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ  МЕДИКО-САНІТАРНОЇ ДОПОМОГИ "" ШИРЯЇВСЬКОЇ СЕЛИЩНОЇ РАДИ",38477077,Первинна,Комунальна,shiraevo_centr@ukr.net,+380485821688,Черкова Алла Іванівна,ОДЕСЬКА,ШИРЯЄВЕ,"Україна, 66800, Одеська обл., Березівський р-н, селище міського типу Ширяєве, вул.Грушевського, будинок 94",47.3754941,30.1958353
2b6c1de3-8fff-43f9-bfc3-1d21e992c05e,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БЕРЕЗАНСЬКОЇ МІСЬКОЇ РАДИ""",42241755,Первинна,Комунальна,knp_cpmsd_bmr@ukr.net,+380457662064,Марченко Алла Іванівна,КИЇВСЬКА,БЕРЕЗАНЬ,"Україна, 07541, Київська обл., місто Березань, ВУЛИЦЯ МИХАЙЛІВСЬКА, будинок 50",50.3179664,31.4552683
2b745548-46d6-4998-bbc2-812c7b88e513,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСНОЇ РАДИ""",01993150,Спеціалізована,Комунальна,okl.ifor@gmail.com,+380999217714,Грищук Остап Іванович,ІВАНО-ФРАНКІВСЬКА,ІВАНО-ФРАНКІВСЬК,"Україна, 76008, Івано-Франківська обл., місто Івано-Франківськ, ВУЛИЦЯ ФЕДЬКОВИЧА, будинок 91",48.9393474,24.6855833
2b81b2f3-6f58-4756-8530-0e5fd00a3e7c,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКИЙ ОБЛАСНИЙ ГОСПІТАЛЬ ВЕТЕРАНІВ ВІЙН ТА РЕПРЕСОВАНИХ ІМ.Ю.ЛИПИ""",01998161,Спеціалізована,Комунальна,logivr@gmail.com,+380322961145,Прикупенко Максим Васильович,ЛЬВІВСЬКА,ЛЬВІВ,"Україна, 79495, Львівська обл., місто Львів, місто Винники(з), вул.Івасюка В., будинок 31",49.825575,24.1339205
2b8aa960-f9e7-4865-a902-6ea00bb262aa,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ХЕЛСІ ЕНД ХЕПІ""",35725498,Первинна,Приватна (без ФОП),info@hh.com.ua,+380445010203,Красій Володимир Володимирович,М.КИЇВ,КИЇВ,"Україна, 01033, місто Київ, ВУЛИЦЯ САКСАГАНСЬКОГО, будинок 39-А",50.4357098,30.5120042
2b911caa-3872-42da-9e19-c7a26a6b14e4,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ТЕРНІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ЧЕРКАСЬКОЇ ОБЛАСТІ",39011491,Первинна,Комунальна,cpmsd.ternivka@gmail.com,+380473354211,Проценко Тетяна Григорівна,ЧЕРКАСЬКА,ПОПІВКА,"Україна, 20735, Черкаська обл., Черкаський р-н, село Попівка, Тернівська ТГ, вул.Центральна, будинок 54",49.1130528,31.825614
2c039131-cefa-4444-a77f-359319ed940a,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МЕДВИНСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ"" МЕДВИНСЬКОЇ СІЛЬСЬКОЇ РАДИ БІЛОЦЕРКІВСЬКОГО РАЙОНУ КИЇВСЬКОЇ ОБЛАСТІ",43238539,Первинна,Комунальна,medambu@ukr.net,+380978261774,Павленко Олег Олександрович,КИЇВСЬКА,МЕДВИН,"Україна, 09751, Київська обл., Білоцерківський р-н, село Медвин, вул.Василенка Олександра, будинок 7-А",49.386492,30.7791317
2c03d0ec-baf4-4268-ade9-aa227c57bb18,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""КОНСУЛЬТАТИВНО-ДІАГНОСТИЧНИЙ ЦЕНТР"" СВЯТОШИНСЬКОГО РАЙОНУ М. КИЄВА",26199401,Спеціалізована,Комунальна,kdcsvyat@ukr.net,+380442059849,Карамелєва Наталія Олексіївна,М.КИЇВ,КИЇВ,"Україна, 03134, місто Київ, ВУЛ. СИМИРЕНКА, будинок 10",50.4140186,30.3942152
2c08cd00-7f9a-41b4-b327-d370bc319d6a,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ХРИСТИНІВСЬКОЇ МІСЬКОЇ РАДИ",39028882,Первинна,Комунальна,hr_cpmsd@ukr.net,+380474561548,Калініна Ольга Леонідівна,ЧЕРКАСЬКА,ХРИСТИНІВКА,"Україна, 20001, Черкаська обл., Уманський р-н, місто Христинівка, вул.Хмельницького Б., будинок 2",48.8117212,29.9738949
2c88c0ed-3c86-445b-be52-57405b7b7119,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДРОГОБИЦЬКА МІСЬКА ПОЛІКЛІНІКА"" ДРОГОБИЦЬКОЇ МІСЬКОЇ РАДИ",19163609,Спеціалізована,Комунальна,ugoncarenko04@gmail.com,+380672600103,Гончаренко Юлія Василівна,ЛЬВІВСЬКА,ДРОГОБИЧ,"Україна, 82100, Львівська обл., місто Дрогобич, ВУЛ. СІЧОВИХ СТРІЛЬЦІВ, будинок 22",49.3534971,23.4977934
2caf9f78-9d07-413a-8e77-243aef9daf0e,СЕРЕДИЧ ЛІЛІЯ ПЕТРІВНА,ФОП,Первинна,ФОП,minipoliklinika@gmail.com,+380673279020,Середич Лілія Петрівна,ЛЬВІВСЬКА,ЛЬВІВ,"Україна, 79035, Львівська обл., місто Львів, вул.Миська Еммануїла, будинок 42, приміщення 1",49.8326509,24.0676963
2cd36ade-f783-433c-b867-99bfb889247a,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ПОКРОВСЬКОЇ МІСЬКОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""",37691403,Первинна,Комунальна,cpmsdp63@gmail.com,+380978098512,Саламаха Олена Леонідівна,ДНІПРОПЕТРОВСЬКА,ПОКРОВ,"Україна, 53300, Дніпропетровська обл., Нікопольський р-н, місто Покров, вул.Медична, будинок 19",47.6588135,34.1100129
2cd74d68-af09-4393-8f2f-debc28378d7e,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ТЕТЕРІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ЖИТОМИРСЬКОГО РАЙОНУ ЖИТОМИРСЬКОЇ ОБЛАСТІ",40393782,Первинна,Комунальна,teterivka_c_p_m_s_d@ukr.net,+380972565206,Ватраль Сергій Леонідович,ЖИТОМИРСЬКА,ТЕТЕРІВКА,"Україна, 12420, Житомирська обл., Житомирський р-н, село Тетерівка, ВУЛИЦЯ ШЕВЧЕНКА, будинок 42",50.2361625,28.5643746
2cdae7e2-6f5e-4c4e-90a1-08628f1ba546,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛАЙФ КЛІНІК""",42089023,Первинна,Приватна (без ФОП),ivannacachyk@ukr.net,+380980415900,Сачук Іванна Іванівна,РІВНЕНСЬКА,РІВНЕ,"Україна, 33013, Рівненська обл., місто Рівне, ВУЛИЦЯ СИМОНА ПЕТЛЮРИ, будинок 35",50.6246649,26.2503104
2cf0c23b-a9c4-4c49-8475-ff1d66a359a7,ФОМІН ДМИТРО ОЛЕКСАНДРОВИЧ,ФОП,Первинна,ФОП,simmed.fomin@gmail.com,+380679178548,Фомін Дмитро Олександрович,ХАРКІВСЬКА,МАЛИНІВКА,"Україна, 63525, Харківська обл., Чугуївський р-н, селище міського типу Малинівка, ВУЛИЦЯ Б.ХМЕЛЬНИЦЬКОГО, будинок 29",49.8004873,36.7144868
2cf39c52-d480-4cb8-bb2f-c95365f79394,КРУГЛОВА МАРИНА ВІКТОРІВНА,ФОП,Первинна,ФОП,7ksenya@i.ua,+380969321400,Круглова Марина Вікторівна,ДНІПРОПЕТРОВСЬКА,ДНІПРО,"Україна, 49000, Дніпропетровська обл., місто Дніпро, ВУЛИЦЯ МІНІНА, будинок 17, квартира 30",48.4586074,35.0298167
2cfebceb-ebfa-4cfe-8e9e-4718ada3af77,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО"" ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ '' ПІВНІЧНИЙ "" РІВНЕНСЬКОЇ МІСЬКОЇ РАДИ",33982708,Первинна,Комунальна,pivnichna@ukr.net,+380362627059,Пароля Андрій Андрійович,РІВНЕНСЬКА,РІВНЕ,"Україна, 33016, Рівненська обл., Рівненський р-н, місто Рівне, вул.Фабрична, будинок 10",50.6199,26.251617
2d0dbedc-9b7a-427d-afaa-43ad08e951af,Федорчук Валентин Володимирович,ФОП,Первинна,ФОП,valentin20122@gmail.com,+380504656510,Федорчук Валентин Володимирович,ЗАПОРІЗЬКА,ЗАПОРІЖЖЯ,"Україна, 69063, Запорізька обл., місто Запоріжжя, пр.Соборний, будинок 58, квартира 2",47.8239524,35.1701179
2d32ec20-53da-400b-848f-8f6c48b26b52,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВИСОКІВСЬКА СІЛЬСЬКА ЛІКАРСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ"" ВИСОКІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ЖИТОМИРСЬКОЇ ОБЛАСТІ",36907949,Первинна,Комунальна,vysoke_med@ukr.net,+380680413118,Сахненко Наталія Олексіївна,ЖИТОМИРСЬКА,ВИСОКЕ,"Україна, 12341, Житомирська обл., Житомирський р-н, село Високе, Високівська ТГ, вул.Центральна, будинок 10",50.4022029,28.8085771
2dbe9665-15aa-4e4d-9423-2f4635776482,ГАЛАЙКО КАТЕРИНА ОЛЕКСІЇВНА,ФОП,Первинна,ФОП,k.galaiko@homedoctor.in.ua,+380933486299,Галайко Катерина Олексіївна,ОДЕСЬКА,ОДЕСА,"Україна, 65006, Одеська обл., місто Одеса, вул.Училищна, будинок 22",46.47642,30.7403991
2e24a487-c5c8-47b4-ba94-d009999ecb2e,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ІВАНО-ФРАНКІВСЬКИЙ ОБЛАСНИЙ ФТИЗІОПУЛЬМОНОЛОГІЧНИЙ ЦЕНТР ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСНОЇ РАДИ""",02009637,Спеціалізована,Комунальна,ofpc@ukr.net,+380342553200,Рудко Ігор Васильович,ІВАНО-ФРАНКІВСЬКА,ІВАНО-ФРАНКІВСЬК,"Україна, 76018, Івано-Франківська обл., місто Івано-Франківськ, ВУЛИЦЯ МАТЕЙКИ, будинок 53",48.9118169,24.707935
2e6ed47c-0608-45c7-948c-d887a2621df4,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" АВДІЇВСЬКОЇ МІСЬКОЇ РАДИ",37990714,Первинна,Комунальна,avdcpmsp2012@ukr.net,+380666307261,Мінаєв Андрій Борисович,ДОНЕЦЬКА,АВДІЇВКА,"Україна, 86060, Донецька обл., місто Авдіївка, ВУЛИЦЯ КОМУНАЛЬНА, будинок 16",48.1314878,37.7310622
2e756a68-36ff-4469-95db-0d367b1fbbdb,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БОМЕД""",41521487,Первинна,Приватна (без ФОП),bomedmedcentr@gmail.com,+380980103103,Палагнюк Борис Леонідович,ХМЕЛЬНИЦЬКА,ХМЕЛЬНИЦЬКИЙ,"Україна, 29015, Хмельницька обл., місто Хмельницький, ВУЛИЦЯ ЗАРІЧАНСЬКА, будинок 11-Е",49.4347737,26.9900035
